simulation,variance,h0,h1,h2,avg_h0,avg_h1,avg_h2,var_h0,var_h1,var_h2
44,5.0,84.0,40.0,17.0,19.7930129468441,4.01497905254364,1.6366480659036076,114.94808623412516,12.586901888442998,2.2965428328746205
45,5.0,85.0,39.0,30.0,22.350874038961003,5.780917461101826,1.9861794789632161,233.70492426389742,25.76306771231374,3.8694264281982362
46,5.0,85.0,47.0,14.0,20.805729246314833,4.39737494448398,2.2817905970982144,170.82355199523332,15.136259268936797,2.1297759837375914
47,5.0,87.0,51.0,20.0,19.621259559845104,3.5789342394062116,1.161274528503418,127.73438142249627,11.579787960769783,1.925765490094309
48,5.0,88.0,50.0,25.0,22.623510627245363,4.951196022033692,1.7284674072265624,170.36312933178723,22.364342049321216,2.25531592263477
49,5.0,80.0,58.0,30.0,26.125649869069456,4.853787364630864,2.2840113321940105,203.62618427634817,20.843937800035683,2.0254743411785197
0,10.0,84.0,50.0,34.0,19.74737347218962,3.4203659796714785,1.1959056293263155,168.77706562577987,9.971365558488134,1.2923687348260577
1,10.0,92.0,52.0,30.0,18.896097201934975,3.2628326966212344,1.230850092569987,127.38505465191099,10.738971533357134,1.4096268839779884
2,10.0,87.0,65.0,36.0,23.608619793735702,4.269831965519832,2.063656489054362,201.972102928796,10.790158077141598,2.203315907222228
3,10.0,82.0,66.0,47.0,25.529951047606584,4.976312521732215,1.8326421697089013,159.54550202068694,18.129254419268488,2.032982725364594
4,10.0,90.0,65.0,40.0,23.97843033439583,3.9793122218205377,1.7409000396728516,143.73980015703614,10.220874901135195,1.7428295054967748
5,10.0,87.0,64.0,58.0,23.49633719420981,4.435529887676239,2.3063360411545326,200.8049495137287,11.692446390692533,3.362523543404954
6,10.0,82.0,71.0,33.0,23.632571557673014,3.9996517732949326,1.8876459526293206,150.691581322404,13.008159264384103,2.383380121008129
7,10.0,84.0,42.0,19.0,21.27421549956004,4.1193638898077465,1.7549119874050743,145.3121921707813,9.025932648890901,2.0649005310724964
8,10.0,87.0,56.0,16.0,21.335504589409663,4.0526480334145685,1.0293989181518555,129.0225633373019,11.510890329040128,0.9775491526515907
9,10.0,81.0,62.0,56.0,25.61130874760357,4.568702893872415,1.7601660319737025,204.76230447775217,17.26465581245732,2.5666832335456298
10,10.0,89.0,38.0,20.0,18.04594172880556,4.376753142005519,1.7842159271240234,158.94947013965816,15.308549386670519,1.450750108081411
11,10.0,76.0,48.0,36.0,23.676031592645142,5.69871882845958,1.7412407133314345,157.2445464043033,23.3949379981771,2.950274689490729
12,10.0,84.0,43.0,20.0,20.162264918997174,3.8148396957752317,1.5765151977539062,127.18740772475303,9.92683171192186,1.6958371341825114
13,10.0,89.0,56.0,28.0,22.37035838238309,4.477789776665824,1.860311440059117,158.89876110065015,13.257061293478717,1.3191755711849074
14,10.0,85.0,45.0,17.0,18.684547746181487,4.0553676870134145,2.018832936006434,117.95471855985728,16.195909754355746,1.3724500609309633
15,10.0,92.0,62.0,35.0,20.133809893027596,4.655484445633427,1.4783619471958704,138.67970917569357,15.412103774221107,1.5160454811433293
16,10.0,84.0,58.0,33.0,22.735772892566665,4.115858965906604,1.6741684422348484,147.18614734311836,13.200292465508367,2.70067455479501
17,10.0,88.0,72.0,47.0,23.637824273752894,4.6296013196309405,2.035467837719207,162.48355942414915,12.961840787332196,3.2112339352396915
