Simulation,Variance,H0,H1,H2,Avg_H0,Avg_H1,Avg_H2,Var_H0,Var_H1,Var_H2
2,0.5,52.0,13.0,4.0,18.854922669775345,4.467065737797664,0.3814239501953125,230.7315527266108,12.572275509868977,0.10083949691761518
2,0.6,51.0,16.0,4.0,19.164668922275304,3.6232796907424927,0.48929405212402344,231.99754110126005,12.401940786207192,0.4822568321142171
2,0.7,53.0,14.0,3.0,18.60011678790817,4.028326715741839,0.4364967346191406,233.71547742065118,12.076467599779457,0.16378481783128032
2,0.8,48.0,18.0,4.0,20.2056298604671,3.504211849636502,1.021371841430664,218.87648818279462,13.293955935810242,0.7810972505067184
2,0.9,51.0,21.0,4.0,19.059708177745343,2.8457597011611577,0.8340387344360352,228.6123851815202,13.281130937369902,0.19885642758436006
2,1.0,50.0,18.0,4.0,19.355509301055964,3.471673243575626,1.4266815185546875,224.86483866661186,13.400926542703184,0.6731157350659487
2,1.1,51.0,19.0,2.0,18.896425867080687,3.4572528726176213,0.38531494140625,226.95420442426996,12.825899000891162,0.0026493369514355436
2,1.2,48.0,17.0,2.0,19.92571900563037,3.303951684166403,1.4508781433105469,212.8390156151975,9.541256576143118,0.0007884856458986178
2,1.3,44.0,20.0,4.0,22.016695211793103,3.2260548915714025,1.1963081359863281,197.03852467174008,9.290194985580381,0.2361244227286079
2,1.4,49.0,16.0,5.0,19.74054844319471,3.632664866745472,0.4552154541015625,212.4904675636303,13.530088221278756,0.193305523408344
2,1.5,47.0,17.0,6.0,20.526121699615665,3.367901020190295,0.4650065104166667,203.2186496215639,13.572740290477315,0.12256308123889742
2,1.6,46.0,17.0,5.0,20.602815248568852,3.9363175840938793,0.9400474548339843,205.74116987234075,12.163936635238148,0.30839184489683247
2,1.7,45.0,20.0,4.0,20.986331688409503,3.955898420512676,0.5154104232788086,203.41338684733572,19.402041555660404,0.018206861469479918
2,1.8,48.0,19.0,4.0,20.182519806826367,3.2561785421873393,0.7974343299865723,212.26710185193244,9.77588999791375,0.2009349811512493
2,1.9,53.0,19.0,4.0,18.082396020199386,3.5332808620051335,1.3521904945373535,215.1496464830531,11.334092646453465,1.8429818585198063
2,2.0,44.0,19.0,4.0,21.652177715024283,3.3818299519388297,1.9205055236816406,193.00307383775234,8.2421207455059,1.5129315636804677
3,0.0,49.0,21.0,1.0,22.354166666666668,4.190476190476191,3.0,133.1870659722222,8.249433106575964,0.0
3,0.1,53.0,23.0,3.0,20.62055865374322,3.836183216260827,1.0987561543782551,158.0600965233469,8.848217516828347,1.9652872877033787
